#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  60  24
# Band-Index    1
   0.77957    -35.076423
   0.71960    -35.069991
   0.65964    -35.063044
   0.59967    -35.056024
   0.53970    -35.048736
   0.47974    -35.041907
   0.41977    -35.035143
   0.35980    -35.028713
   0.29983    -35.023022
   0.23987    -35.017855
   0.17990    -35.013814
   0.11993    -35.010866
   0.05997    -35.008711
   0.00000    -35.008185
 
# Band-Index    5
   0.00000    -14.292768
   0.05997    -14.282467
   0.11993    -14.251689
   0.17990    -14.200944
   0.23987    -14.130994
   0.29983    -14.042998
   0.35980    -13.938387
   0.41977    -13.818923
   0.47974    -13.686786
   0.53970    -13.544494
   0.59967    -13.395046
   0.65964    -13.241856
   0.71960    -13.088854
   0.77957    -12.940457
   0.83954    -12.801606
   0.89950    -12.677547
   0.95947    -12.573690
   1.01944    -12.495101
   1.07940    -12.446042
   1.13937    -12.429304
   1.13937    -12.429304
   1.17399    -12.427794
   1.20861    -12.423246
   1.24324    -12.415780
   1.27786    -12.405515
   1.31248    -12.392623
   1.34710    -12.377384
   1.38172    -12.360076
   1.41635    -12.341050
   1.45097    -12.320713
   1.48559    -12.299519
   1.52021    -12.277960
   1.55483    -12.256605
   1.58946    -12.235981
   1.62408    -12.216718
   1.65870    -12.199476
   1.69332    -12.184879
   1.72794    -12.173649
   1.76257    -12.166423
   1.79719    -12.163881
   1.79719    -12.163881
   1.86643    -12.175207
   1.93568    -12.211775
   2.00492    -12.276236
   2.07416    -12.369172
   2.14341    -12.489051
   2.21265    -12.632345
   2.28189    -12.794081
   2.35114    -12.968383
   2.42038    -13.149160
   2.48963    -13.330587
   2.55887    -13.507259
   2.62811    -13.674308
   2.69736    -13.827516
   2.76660    -13.963280
   2.83584    -14.078559
   2.90509    -14.170803
   2.97433    -14.238097
   3.04358    -14.279029
   3.11282    -14.292768
 
# Band-Index    6
   3.11282    -12.989424
   3.04358    -12.983798
   2.97433    -12.967028
   2.90509    -12.939445
   2.83584    -12.901614
   2.76660    -12.854379
   2.69736    -12.798751
   2.62811    -12.735959
   2.55887    -12.667444
   2.48963    -12.594898
   2.42038    -12.520154
   2.35114    -12.445261
   2.28189    -12.372361
   2.21265    -12.303769
   2.14341    -12.241799
   2.07416    -12.188595
   2.00492    -12.146009
   1.93568    -12.115366
   1.86643    -12.097290
   1.79719    -12.091506
   1.79719    -12.091506
   1.76257    -12.092854
   1.72794    -12.096769
   1.69332    -12.102970
   1.65870    -12.111160
   1.62408    -12.120988
   1.58946    -12.132107
   1.55483    -12.144200
   1.52021    -12.156854
   1.48559    -12.169735
   1.45097    -12.182501
   1.41635    -12.194832
   1.38172    -12.206445
   1.34710    -12.217062
   1.31248    -12.226446
   1.27786    -12.234415
   1.24324    -12.240774
   1.20861    -12.245416
   1.17399    -12.248242
   1.13937    -12.249188
   1.13937    -12.249188
   1.07940    -12.255368
   1.01944    -12.273582
   0.95947    -12.302978
   0.89950    -12.342240
   0.83954    -12.389763
   0.77957    -12.443608
   0.71960    -12.501816
   0.65964    -12.562482
   0.59967    -12.623804
   0.53970    -12.684043
   0.47974    -12.741731
   0.41977    -12.795533
   0.35980    -12.844298
   0.29983    -12.887083
   0.23987    -12.923117
   0.17990    -12.951800
   0.11993    -12.972601
   0.05997    -12.985206
   0.00000    -12.989424
 
# Band-Index    7
   0.00000     -5.818409
   0.05997     -5.806449
   0.11993     -5.770818
   0.17990     -5.713000
   0.23987     -5.635292
   0.29983     -5.542580
   0.35980     -5.440981
   0.41977     -5.339915
   0.47974     -5.253293
   0.53970     -5.200547
   0.59967     -5.200139
   0.65964     -5.256497
   0.71960     -5.356101
   0.77957     -5.477878
   0.83954     -5.604181
   0.89950     -5.722909
   0.95947     -5.824909
   1.01944     -5.902713
   1.07940     -5.951757
   1.13937     -5.967971
   1.13937     -5.967971
   1.17399     -5.963441
   1.20861     -5.949782
   1.24324     -5.927410
   1.27786     -5.895968
   1.31248     -5.855750
   1.34710     -5.807371
   1.38172     -5.750765
   1.41635     -5.686430
   1.45097     -5.614522
   1.48559     -5.536162
   1.52021     -5.451650
   1.55483     -5.400727
   1.58946     -5.447845
   1.62408     -5.490979
   1.65870     -5.528574
   1.69332     -5.559239
   1.72794     -5.582309
   1.76257     -5.596690
   1.79719     -5.601765
   1.79719     -5.601765
   1.86643     -5.580604
   1.93568     -5.516546
   2.00492     -5.407889
   2.07416     -5.271063
   2.14341     -5.315345
   2.21265     -5.313556
   2.28189     -5.274150
   2.35114     -5.210950
   2.42038     -5.146924
   2.48963     -5.114657
   2.55887     -5.140331
   2.62811     -5.222111
   2.69736     -5.336887
   2.76660     -5.461060
   2.83584     -5.578771
   2.90509     -5.679244
   2.97433     -5.755227
   3.04358     -5.802395
   3.11282     -5.818409
 
# Band-Index    8
   3.11282     -2.817318
   3.04358     -2.849595
   2.97433     -2.942674
   2.90509     -3.086783
   2.83584     -3.267081
   2.76660     -3.465905
   2.69736     -3.666618
   2.62811     -3.844466
   2.55887     -3.974292
   2.48963     -4.032064
   2.42038     -4.017596
   2.35114     -4.293255
   2.28189     -4.573421
   2.21265     -4.832614
   2.14341     -5.062272
   2.07416     -5.255406
   2.00492     -5.177556
   1.93568     -5.039403
   1.86643     -4.880796
   1.79719     -4.790379
   1.79719     -4.790379
   1.76257     -4.817140
   1.72794     -4.885366
   1.69332     -4.973937
   1.65870     -5.070871
   1.62408     -5.169583
   1.58946     -5.267299
   1.55483     -5.361730
   1.52021     -5.350758
   1.48559     -5.299422
   1.45097     -5.248126
   1.41635     -5.198312
   1.38172     -5.151481
   1.34710     -5.108705
   1.31248     -5.070873
   1.27786     -5.039230
   1.24324     -5.014097
   1.20861     -4.996045
   1.17399     -4.985081
   1.13937     -4.981412
   1.13937     -4.981412
   1.07940     -4.964763
   1.01944     -4.915123
   0.95947     -4.834314
   0.89950     -4.724458
   0.83954     -4.589689
   0.77957     -4.433087
   0.71960     -4.258444
   0.65964     -4.089993
   0.59967     -4.053918
   0.53970     -3.973405
   0.47974     -3.847125
   0.41977     -3.687925
   0.35980     -3.511651
   0.29983     -3.334436
   0.23987     -3.167628
   0.17990     -3.023970
   0.11993     -2.912197
   0.05997     -2.841720
   0.00000     -2.817318
 
# Band-Index    9
   0.00000     -2.817302
   0.05997     -2.806608
   0.11993     -2.774255
   0.17990     -2.721272
   0.23987     -2.648828
   0.29983     -2.840564
   0.35980     -3.047235
   0.41977     -3.254775
   0.47974     -3.462705
   0.53970     -3.669567
   0.59967     -3.872790
   0.65964     -4.069885
   0.71960     -4.102318
   0.77957     -4.113281
   0.83954     -4.134749
   0.89950     -4.167564
   0.95947     -4.205443
   1.01944     -4.239873
   1.07940     -4.263454
   1.13937     -4.271568
   1.13937     -4.271568
   1.17399     -4.270190
   1.20861     -4.265189
   1.24324     -4.257258
   1.27786     -4.246895
   1.31248     -4.233597
   1.34710     -4.218177
   1.38172     -4.201011
   1.41635     -4.182488
   1.45097     -4.163681
   1.48559     -4.144880
   1.52021     -4.127130
   1.55483     -4.112361
   1.58946     -4.101137
   1.62408     -4.097676
   1.65870     -4.106806
   1.69332     -4.135453
   1.72794     -4.185325
   1.76257     -4.239064
   1.79719     -4.263970
   1.79719     -4.263970
   1.86643     -4.169919
   1.93568     -4.001370
   2.00492     -3.880947
   2.07416     -3.829634
   2.14341     -3.821069
   2.21265     -3.844428
   2.28189     -3.894832
   2.35114     -3.960281
   2.42038     -4.006941
   2.48963     -3.741509
   2.55887     -3.521477
   2.62811     -3.333612
   2.69736     -3.148049
   2.76660     -2.950244
   2.83584     -2.740716
   2.90509     -2.690847
   2.97433     -2.760295
   3.04358     -2.802692
   3.11282     -2.817302
 
# Band-Index   10
   3.11282     -1.978875
   3.04358     -2.096917
   2.97433     -2.301832
   2.90509     -2.521881
   2.83584     -2.598150
   2.76660     -2.487292
   2.69736     -2.563636
   2.62811     -2.835924
   2.55887     -3.100397
   2.48963     -3.310362
   2.42038     -3.440057
   2.35114     -3.505509
   2.28189     -3.522927
   2.21265     -3.501587
   2.14341     -3.449040
   2.07416     -3.371466
   2.00492     -3.515047
   1.93568     -3.667145
   1.86643     -3.740800
   1.79719     -3.765879
   1.79719     -3.765879
   1.76257     -3.756778
   1.72794     -3.722333
   1.69332     -3.650404
   1.65870     -3.537669
   1.62408     -3.391921
   1.58946     -3.235502
   1.55483     -3.268440
   1.52021     -3.298159
   1.48559     -3.323663
   1.45097     -3.344241
   1.41635     -3.359390
   1.38172     -3.369975
   1.34710     -3.375911
   1.31248     -3.377587
   1.27786     -3.376495
   1.24324     -3.373178
   1.20861     -3.370565
   1.17399     -3.368367
   1.13937     -3.367469
   1.13937     -3.367469
   1.07940     -3.359354
   1.01944     -3.334617
   0.95947     -3.294080
   0.89950     -3.238225
   0.83954     -3.167625
   0.77957     -3.082517
   0.71960     -2.983598
   0.65964     -2.872798
   0.59967     -2.752152
